Feedback_ID,Feedback_Text
Z05421,"The recent update seems to have caused more problems, especially fund withdrawal processing time."
Z01371,"I'm really impressed with the the overall stability. Keep up the great work, Zerodha team!"
Z09129,Why does Kite always have customer support delays during market open? This is unacceptable.
Z08746,I am tired of facing the app logging me out automatically. It needs to be addressed immediately.
Z03102,The TradingView charts is fantastic.
Z01367,The minimalist and minimalist design of Kite is perfect for focused trading. Highly recommended!
Z00304,Zerodha's the console dashboard is reliable. is a key reason I use Zerodha.
Z07956,Very unhappy with the platform today. This is frustrating for a frequent trader. because of GTT order trigger failures.
Z04761,Love the minimalist UI of Kite!
Z02888,Love the excellent UI of Kite!
Z09351,"The UI is clean, but the app is useless if I can't log in."
Z03230,"Best trading platform in India, hands down."
Z08607,Why does Kite always have the app logging me out automatically during market open? This is unacceptable.
Z09345,Why does Kite always have delayed market data during market open? This is unacceptable.
Z08304,Why does Kite always have customer support delays during market open? This is unacceptable.
Z03720,Kite is so incredibly smooth. The kite's user interface has significantly improved my trading discipline.
Z00466,"I'm really impressed with the the kite connect api. Keep up the great work, Zerodha team!"
Z00260,"Best trading platform in India, hands down."
Z04746,Kite's user interface is fantastic.
Z02671,The overall stability is fantastic.
Z05085,Getting a response from customer support takes forever. My issue regarding login issues during peak hours remains unsolved.
Z06033,Getting a response from customer support takes forever. My issue regarding customer support delays remains unsolved.
Z03563,The search function is fantastic.
Z03208,"Best trading platform in India, hands down."
Z07773,Very unhappy with the platform today. I'm thinking of moving to a different broker due to this. because of GTT order trigger failures.
Z05698,The support team seems to use scripted answers and doesn't solve the actual problem. My issue regarding fund withdrawal processing time remains unsolved.
Z04523,Love the blazing fast UI of Kite!
Z01227,The minimalist and excellent design of Kite is perfect for focused trading. Highly recommended!
Z09639,Why does Kite always have fund withdrawal processing time during market open? This is unacceptable.
Z01584,The minimalist and user-friendly design of Kite is perfect for focused trading. Highly recommended!
Z08680,Kite has serious fund withdrawal processing time.
Z08128,"The UI is clean, but the app is useless if I can't log in."
Z02165,Love the minimalist UI of Kite!
Z06129,Please fix the GTT order trigger failures!
Z00579,The minimalist design is fantastic.
Z09408,The support team seems to use scripted answers and doesn't solve the actual problem. My issue regarding login issues during peak hours remains unsolved.
Z09709,Kite has serious delayed market data.
Z06520,Please fix the occasional chart freezes!
Z00709,Kite is so minimalist. The the overall stability has significantly improved my trading discipline.
Z09454,Please fix the occasional chart freezes!
Z06045,"The UI is clean, but the app is useless if I can't log in."
Z05556,Why does Kite always have GTT order trigger failures during market open? This is unacceptable.
Z02136,"I'm really impressed with the the kite connect api. Keep up the great work, Zerodha team!"
Z00779,Zerodha's the search function is top-notch. makes trading a breeze.
Z06190,I am tired of facing the lack of a specific indicator. It needs to be addressed immediately.
Z09147,Please fix the problems with Console reports!
Z01564,Love the minimalist UI of Kite!
Z09010,Kite has serious the app logging me out automatically.
Z01749,Zerodha's kite's user interface is top-notch. is a key reason I use Zerodha.
Z08672,Please fix the delayed market data!
Z02639,Love the excellent UI of Kite!
Z07943,"The UI is clean, but the app is useless if I can't log in."
Z01202,"I'm really impressed with the order execution speed. Keep up the great work, Zerodha team!"
Z06364,"The recent update seems to have caused more problems, especially delayed market data."
Z00561,Love the minimalist UI of Kite!
Z09694,The phone support line is always busy. My issue regarding the app logging me out automatically remains unsolved.
Z00780,Kite is so minimalist. The the kite connect api is a key reason I use Zerodha.
Z06355,Kite has serious the lack of a specific indicator.
Z00886,The minimalist and blazing fast design of Kite is perfect for focused trading. Highly recommended!
Z09908,Please fix the login issues during peak hours!
Z06111,Kite has serious customer support delays.
Z04644,"Best trading platform in India, hands down."
Z00973,Kite is so blazing fast. The order execution speed works perfectly every time.
Z01660,The minimalist and reliable design of Kite is perfect for focused trading. Highly recommended!
Z09675,"The recent update seems to have caused more problems, especially login issues during peak hours."
Z05010,Why does Kite always have the app logging me out automatically during market open? This is unacceptable.
Z00939,Zerodha's kite's user interface is blazing fast. is the best in the market.
Z04574,Love the reliable UI of Kite!
Z08911,Please fix the problems with Console reports!
Z09279,Kite has serious the app logging me out automatically.
Z09078,My ticket has been open for over a week with no resolution. My issue regarding the lack of a specific indicator remains unsolved.
Z05153,Very unhappy with the platform today. This is frustrating for a frequent trader. because of delayed market data.
Z06016,Why does Kite always have login issues during peak hours during market open? This is unacceptable.
Z01521,"I'm really impressed with the the tradingview charts. Keep up the great work, Zerodha team!"
Z02527,Kite is so excellent. The the minimalist design works perfectly every time.
Z09695,My ticket has been open for over a week with no resolution. My issue regarding fund withdrawal processing time remains unsolved.
Z06669,The phone support line is always busy. My issue regarding customer support delays remains unsolved.
Z02192,The minimalist and minimalist design of Kite is perfect for focused trading. Highly recommended!
Z01489,Love the incredibly smooth UI of Kite!
Z03755,"I'm really impressed with the the overall stability. Keep up the great work, Zerodha team!"
Z05062,Why does Kite always have occasional chart freezes during market open? This is unacceptable.
Z07974,Very unhappy with the platform today. I missed out on a key trade. because of the lack of a specific indicator.
Z08716,I am tired of facing delayed market data. This is frustrating for a frequent trader.
Z06942,"The UI is clean, but the app is useless if I can't log in."
Z05009,I am tired of facing customer support delays. It's becoming very unreliable.
Z09409,"The recent update seems to have caused more problems, especially GTT order trigger failures."
Z09919,Very unhappy with the platform today. I missed out on a key trade. because of the app logging me out automatically.
