Feedback_ID,Feedback_Text
F05366,The UI is not intuitive at all. It's hard to find basic functions and the constant chart glitches makes it even worse.
F09949,The app has chart glitches.
F02388,"I'm really impressed with how intuitive the the watchlist feature is. Keep up the great work, Angel One!"
F01590,Great app! Very intuitive.
F01735,"Using Angel One has been a great experience. Specifically, the order placement has really improved my experience."
F09962,I'm constantly facing incorrect data display. The app is completely unreliable.
F05581,Fix the a confusing UI immediately!
F08470,The app has order execution delays.
F09025,I'm constantly facing login problems. It's extremely frustrating.
F01321,Excellent platform for trading.
F01324,Excellent platform for trading.
F09342,It's impossible to get a human on the line for support. My problem with incorrect data display is still unresolved after a week.
F09350,The support team could not resolve my issue after multiple calls. My problem with order execution delays is still unresolved after a week.
F02291,The website's layout is seamless. has really improved my experience.
F02873,Excellent platform for trading.
F08172,"Terrible user interface, very hard to navigate."
F00466,"Using Angel One has been a great experience. Specifically, the gtt orders is a game-changer for me."
F07691,"Terrible user interface, very hard to navigate."
F05166,The UI is not intuitive at all. It's hard to find basic functions and the constant incorrect data display makes it even worse.
F04833,"Using Angel One has been a great experience. Specifically, the gtt orders makes trading so much easier."
F09076,The latest update is full of bugs. The high latency is making the app unusable.
F07695,"Terrible user interface, very hard to navigate."
F07402,"Terrible user interface, very hard to navigate."
F08285,"Terrible user interface, very hard to navigate."
F05058,Fix the high latency immediately!
F05533,The app has order execution delays.
F03724,The IPO application process is seamless. makes trading so much easier.
F04196,The portfolio tracking feature is fantastic.
F02205,The IPO application process is fantastic.
F08120,The latest update is full of bugs. The fund withdrawal issues is making the app unusable.
F09071,"Terrible user interface, very hard to navigate."
F08486,The latest update is full of bugs. The order execution delays is making the app unusable.
F05051,The latest update is full of bugs. The notification bugs is making the app unusable.
F00887,The IPO application process is fantastic.
F00756,Great app! Very excellent.
F02844,"Using Angel One has been a great experience. Specifically, the the ipo application process is a game-changer for me."
F06221,Fix the a confusing UI immediately!
F04037,"Using Angel One has been a great experience. Specifically, the the overall performance is exactly what I was looking for."
F01743,"I'm really impressed with how incredibly smooth the the ipo application process is. Keep up the great work, Angel One!"
F07791,Very disappointed with the performance. The app is completely unreliable. because of a confusing UI.
F05425,The app has fund withdrawal issues.
F06059,The app has incorrect data display.
F02916,Great app! Very seamless.
F06773,The UI is not intuitive at all. It's hard to find basic functions and the constant frequent crashes makes it even worse.
F05193,Very disappointed with the performance. This makes trading very difficult. because of incorrect data display.
F00651,"Finally, a trading app with a clean and top-notch interface. Highly recommended!"
F01002,Love the new update! So much better.
F06939,The app has fund withdrawal issues.
F02976,"I'm really impressed with how reliable the the ipo application process is. Keep up the great work, Angel One!"
F02792,Great app! Very reliable.
F04531,"Finally, a trading app with a clean and excellent interface. Highly recommended!"
F06453,Very disappointed with the performance. I lost a trading opportunity. because of incorrect data display.
F09567,The app has chart glitches.
F02227,Love the new update! So much better.
F02719,"Finally, a trading app with a clean and fast interface. Highly recommended!"
F01825,The watchlist feature is excellent. works flawlessly.
F05148,Very disappointed with the performance. It's extremely frustrating. because of chart glitches.
F06572,The latest update is full of bugs. The login problems is making the app unusable.
F08520,I'm constantly facing chart glitches. It's extremely frustrating.
F04955,Love the new update! So much better.
F06670,Very disappointed with the performance. It's extremely frustrating. because of incorrect data display.
F06560,The UI is not intuitive at all. It's hard to find basic functions and the constant slow loading times makes it even worse.
F07761,Very disappointed with the performance. I'm considering switching to another broker. because of slow loading times.
